"[[-0.04544164 -0.05704007 -0.1837564  ... -0.2112008  -0.1647991
  -0.2545921 ]
 [-0.06967373 -0.19111998 -0.36472964 ... -0.20025826 -0.18927813
  -0.2555832 ]
 [-0.01317836 -0.03704371 -0.12938581 ... -0.17020112 -0.16096976
  -0.22351629]
 ...
 [-0.2008714  -0.23993193 -0.39253527 ... -0.22790754 -0.209213
  -0.286595  ]
 [-0.20085686 -0.23993157 -0.3925397  ... -0.22791399 -0.20920919
  -0.28658783]
 [-0.20085746 -0.23993224 -0.39254346 ... -0.22791667 -0.20920993
  -0.2865851 ]]",gac
"[[ 0.87865674  0.38362342 -0.07397294 ... -0.03110693  0.43367413
   1.2777896 ]
 [ 0.8491126   0.33032346 -0.07957531 ...  0.01680152  0.3762872
   1.2828075 ]
 [ 0.8187133   0.30987936 -0.0438183  ...  0.41262797  0.6009246
   1.3104358 ]
 ...
 [-0.1996446  -0.17448524 -0.14740571 ... -0.13275048 -0.20059493
  -0.1882612 ]
 [-0.19969071 -0.17450367 -0.14741129 ... -0.13273968 -0.2005323
  -0.18823646]
 [-0.19972925 -0.17455591 -0.1474132  ... -0.13277738 -0.20053175
  -0.18821473]]",gel
"[[ 1.3602022   0.5258956  -0.19080392 ... -0.14975512  0.02145668
   0.815769  ]
 [ 1.4694041   0.6398408  -0.2250137  ... -0.12869789  0.01416251
   0.8389476 ]
 [ 1.6563333   0.76755154 -0.20890974 ... -0.08757889  0.1290707
   0.9166245 ]
 ...
 [-0.29218364 -0.29527488 -0.26020515 ... -0.18738636 -0.21233766
  -0.2623622 ]
 [-0.2921968  -0.29529083 -0.26020074 ... -0.18739118 -0.21232755
  -0.26232514]
 [-0.29220432 -0.29529068 -0.26020354 ... -0.18739146 -0.21232367
  -0.26231244]]",gac
"[[-0.14919707 -0.16058964 -0.18203235 ... -0.0732688  -0.02441241
   0.6675962 ]
 [-0.16975729 -0.11488649 -0.13127188 ... -0.09892782  0.12943901
   0.7317966 ]
 [-0.13208538 -0.03226653 -0.03727417 ... -0.08232626  0.14975455
   0.68122476]
 ...
 [-0.1979803  -0.2088676  -0.19268838 ... -0.13099973 -0.13751343
  -0.17297432]
 [-0.19798207 -0.2088686  -0.1926887  ... -0.13099898 -0.13751034
  -0.17296724]
 [-0.19798297 -0.20886898 -0.19268918 ... -0.13099962 -0.1375126
  -0.17296585]]",gac
"[[ 4.2177467   5.734802    7.052932   ... 10.886972   11.178161
   9.393854  ]
 [ 1.6886742   3.005531    3.4324102  ...  5.427755    6.6951547
   3.5655062 ]
 [ 0.51318836  0.16755371 -0.04505608 ...  0.27738458  0.7380044
   5.371466  ]
 ...
 [-0.16476962 -0.18287231 -0.18411845 ... -0.20409325 -0.20814212
  -0.24499784]
 [-0.16474223 -0.18285312 -0.18416888 ... -0.20412768 -0.20813592
  -0.2449882 ]
 [-0.16476715 -0.18292612 -0.18412863 ... -0.2041159  -0.20816016
  -0.24500085]]",gac
"[[ 0.8214386  -0.01310141 -0.46514967 ... -0.49396285 -0.01377093
   1.4093124 ]
 [ 0.5347957  -0.04165806 -0.38627827 ... -0.45414042 -0.13155323
   1.3940172 ]
 [ 0.4716544  -0.14185113 -0.34059578 ... -0.35298982 -0.125253
   1.5705087 ]
 ...
 [-0.31420267 -0.46790394 -0.49169734 ... -0.5342279  -0.5625796
  -0.50814116]
 [-0.3141977  -0.46784338 -0.49171925 ... -0.53435427 -0.5627489
  -0.50811565]
 [-0.31418464 -0.4678828  -0.49173    ... -0.53439116 -0.5626168
  -0.50807345]]",gel
"[[ 0.94971675 -0.20198849 -0.18060979 ...  0.1769614   0.0359949
   2.454905  ]
 [ 1.0814916  -0.05790563 -0.25433022 ...  0.00668607  1.1446419
   2.9817946 ]
 [ 1.228094    0.00691645 -0.11373483 ...  1.2483768   1.1561161
   2.1818762 ]
 ...
 [-0.37356642 -0.2970609  -0.28063884 ... -0.27008715 -0.27027875
  -0.2951107 ]
 [-0.37344158 -0.29702124 -0.28063604 ... -0.27005473 -0.27008876
  -0.2949126 ]
 [-0.37321204 -0.29694036 -0.2806346  ... -0.27002478 -0.27017596
  -0.29484302]]",gel
"[[-0.5755012  -0.81058675 -0.5572241  ... -0.5946412  -0.6382861
   0.2467352 ]
 [-0.25040126 -0.3197216  -0.70948327 ... -0.580138   -0.64818275
   0.3182957 ]
 [ 1.7148434   0.6055434  -0.45115173 ...  0.03504184  0.20702171
   0.5813056 ]
 ...
 [-0.7179264  -0.8229936  -0.81058073 ... -0.6762014  -0.6773823
  -0.6555407 ]
 [-0.718473   -0.82260215 -0.81014717 ... -0.6766804  -0.6781877
  -0.65602297]
 [-0.71849924 -0.8231741  -0.80991876 ... -0.67657864 -0.67712986
  -0.6552927 ]]",gel
"[[ 0.23264848 -0.00760579 -0.29051858 ... -0.07032517  0.6900507
   2.859176  ]
 [ 0.2233044   0.02360582 -0.24289504 ... -0.15228266  0.39230478
   2.7640727 ]
 [ 0.15314756 -0.08832139 -0.19191533 ... -0.22682557  0.47900987
   2.7726545 ]
 ...
 [-0.25630572 -0.29372358 -0.29912946 ... -0.26417744 -0.32405803
  -0.36249587]
 [-0.25624844 -0.29369825 -0.29922912 ... -0.26424953 -0.32418856
  -0.36280313]
 [-0.25623938 -0.29368004 -0.2992646  ... -0.26424637 -0.3242176
  -0.36290383]]",pia
"[[ 1.7485467   0.76658696 -0.00757886 ... -0.04283872 -0.12608111
   0.00668845]
 [ 2.1734889   0.9382119  -0.1417728  ... -0.08315136 -0.04527781
   0.22443394]
 [ 2.2763531   1.832743    0.98639256 ...  0.48285013  0.66434896
   0.57029426]
 ...
 [-0.30821955 -0.30148706 -0.2643591  ... -0.1970609  -0.20771225
  -0.23270135]
 [-0.3082455  -0.3014882  -0.2643604  ... -0.19706981 -0.20770864
  -0.23270811]
 [-0.30825803 -0.30151007 -0.2643854  ... -0.1970644  -0.20769963
  -0.23270255]]",cel
"[[ 0.32715842 -0.27019116 -0.58303034 ... -0.1146562  -0.05554624
   0.12786072]
 [ 0.36740378 -0.3192233  -0.48300895 ... -0.11328664 -0.04888451
   0.13547078]
 [ 0.3721325  -0.15276776 -0.5130707  ... -0.11223663 -0.04173632
   0.14204536]
 ...
 [-0.3085667  -0.62166846 -0.5832397  ... -0.11754957 -0.11693787
  -0.13224205]
 [-0.30877867 -0.621702   -0.58327156 ... -0.1175574  -0.11692405
  -0.13222758]
 [-0.3086995  -0.6215653  -0.583395   ... -0.11756425 -0.11698497
  -0.1322574 ]]",flu
"[[ 1.328452    0.6080597  -0.08908252 ... -0.07822412  0.46497762
   1.8401778 ]
 [ 1.3451823   0.577161   -0.1253048  ... -0.1006387   0.12892492
   1.7214886 ]
 [ 1.2792624   0.6465574  -0.04734127 ... -0.21823867  0.2504739
   1.774893  ]
 ...
 [-0.1853786  -0.17715372 -0.15554446 ... -0.23215242 -0.28870973
  -0.36449328]
 [-0.18538892 -0.17716712 -0.1555526  ... -0.23214903 -0.2887817
  -0.36458635]
 [-0.18539731 -0.17717215 -0.1555492  ... -0.23215078 -0.28875127
  -0.3646116 ]]",gac
"[[ 0.13981934 -0.16005495  0.84453976 ...  0.27978078  0.13602366
   0.40484032]
 [ 0.1307773   0.14957574  1.2744064  ...  0.17078502 -0.18108718
   0.84084874]
 [ 0.2823358  -0.02848473  1.2127194  ...  0.6640238   0.73593616
   1.5665205 ]
 ...
 [-0.23500335 -0.2920477  -0.3237873  ... -0.20180118 -0.20663473
  -0.22041936]
 [-0.23505487 -0.29198688 -0.32378355 ... -0.20184113 -0.20663658
  -0.22049358]
 [-0.23513864 -0.29226804 -0.32366407 ... -0.20188206 -0.20668247
  -0.22050764]]",pia
"[[ 0.06395742 -0.09240338 -0.33151636 ... -0.31755185 -0.07380356
   1.1016624 ]
 [ 0.7737174   0.26300016 -0.27480292 ...  0.07823253  0.6115129
   0.37923735]
 [ 2.3743718   1.5812329   0.4073602  ...  0.77694273  1.0235821
   0.7834531 ]
 ...
 [-0.30995885 -0.37920272 -0.51435155 ... -0.35134825 -0.3791366
  -0.43611565]
 [-0.31059265 -0.37966892 -0.5144223  ... -0.35142472 -0.3791632
  -0.43639016]
 [-0.3112969  -0.38057882 -0.51409453 ... -0.3515097  -0.3796761
  -0.43675423]]",gel
"[[ 1.0394632   0.09404387 -0.4931297  ... -0.33034366 -0.37191302
  -0.44621617]
 [ 1.2142233   0.23200192 -0.5494809  ... -0.18249531 -0.19025384
  -0.07441613]
 [ 1.2268426   0.4501423  -0.4641622  ... -0.25132424 -0.3633883
   0.15292534]
 ...
 [-0.57885826 -0.67635965 -0.63338923 ... -0.5788281  -0.5641395
  -0.63508207]
 [-0.5796774  -0.67701834 -0.63390714 ... -0.5788611  -0.56422997
  -0.634964  ]
 [-0.5800248  -0.67716444 -0.6340156  ... -0.57875705 -0.56412446
  -0.6348846 ]]",gel
"[[ 0.46843317  0.22100753 -0.11155124 ... -0.0881913  -0.09586006
   0.75083697]
 [ 0.47638184  0.08886693 -0.10949074 ... -0.12481393  0.07693565
   0.7712069 ]
 [ 0.5802046   0.21479337 -0.15564062 ... -0.10449126 -0.02141036
   0.80009395]
 ...
 [-0.26748455 -0.24764962 -0.22254384 ... -0.22423069 -0.23705581
  -0.25894094]
 [-0.2675218  -0.24760158 -0.22255443 ... -0.22436784 -0.23665147
  -0.25900418]
 [-0.26755938 -0.2477164  -0.22253157 ... -0.22439034 -0.2368772
  -0.25901908]]",pia
"[[ 3.7370908   1.8182235  -0.14778319 ... -0.19153474  0.3212204
   2.8268676 ]
 [ 3.7864103   1.955       0.01505593 ... -0.10717718  0.5315087
   3.2843668 ]
 [ 4.8504047   2.1253386   1.085535   ...  0.07416208  0.70442545
   4.0512977 ]
 ...
 [-0.21927674 -0.23090841 -0.21574087 ... -0.30603194 -0.30790618
  -0.33564308]
 [-0.21924998 -0.23086348 -0.2157742  ... -0.30641338 -0.3066945
  -0.33487114]
 [-0.21921787 -0.23083879 -0.21576928 ... -0.30629835 -0.3075055
  -0.33465698]]",pia
"[[-0.9237403  -1.3688158  -0.6640824  ... -0.57421315 -0.03483592
   1.1434066 ]
 [-0.874233   -1.2315857  -0.6232552  ... -0.60173804 -0.09278893
   1.0908973 ]
 [-0.7363106  -1.0954566  -0.2898095  ... -0.3329996  -0.16514212
   1.0356985 ]
 ...
 [-0.9526779  -1.3961755  -1.0420134  ... -0.6309613  -0.5499692
  -0.498987  ]
 [-0.9533629  -1.3949655  -1.0415461  ... -0.63101465 -0.55042464
  -0.4993434 ]
 [-0.9549359  -1.3995383  -1.0428042  ... -0.63098586 -0.5507793
  -0.49970007]]",voi
"[[ 2.1022189   1.0874027  -0.16240053 ... -0.20716299  0.00549426
   1.1315238 ]
 [ 2.103335    1.1152503  -0.14797801 ... -0.2718205   0.22636855
   1.2491107 ]
 [ 2.1818614   1.0860913  -0.07333828 ... -0.30638593  0.17521648
   1.3929327 ]
 ...
 [-0.21794437 -0.21034095 -0.16846636 ... -0.3729806  -0.29001904
  -0.25923258]
 [-0.21794194 -0.2103413  -0.16846627 ... -0.37299994 -0.29004467
  -0.25924885]
 [-0.21794038 -0.21033746 -0.1684686  ... -0.37300935 -0.29003015
  -0.25925225]]",gac
"[[-0.10271832 -0.26114404 -0.501817   ... -0.4454999  -0.52145666
  -0.34234062]
 [-0.09644672 -0.23425798 -0.5281242  ... -0.442783   -0.5538289
  -0.35883778]
 [-0.16014034 -0.23851043 -0.44986248 ... -0.4421503  -0.54527503
  -0.38166076]
 ...
 [-0.26290205 -0.34605184 -0.532456   ... -0.47282323 -0.6158513
  -0.55542654]
 [-0.26308927 -0.34653273 -0.5324045  ... -0.47271386 -0.61566657
  -0.55548024]
 [-0.2631412  -0.34619033 -0.5325498  ... -0.47287336 -0.6158624
  -0.5555364 ]]",pia
"[[ 2.481153    1.0686164  -0.29050866 ... -0.30465958  0.01368851
   1.3340142 ]
 [ 2.564632    1.1033893  -0.28397667 ... -0.10160744 -0.07524789
   1.6463007 ]
 [ 2.8844995   1.1778077  -0.1383428  ...  0.42843354  1.1193075
   2.9000473 ]
 ...
 [-0.33361933 -0.33357328 -0.33862653 ... -0.33240476 -0.34896392
  -0.36780575]
 [-0.33357775 -0.33351672 -0.3386361  ... -0.33239472 -0.34894472
  -0.36772507]
 [-0.33354008 -0.3334999  -0.33865985 ... -0.33244142 -0.34887123
  -0.36765552]]",gel
"[[ 0.6378481   0.23491755 -0.15652907 ... -0.1355059  -0.13826793
  -0.1578499 ]
 [ 0.62139404  0.21086766 -0.1595366  ... -0.13144308 -0.13537757
  -0.18187225]
 [ 0.6801869   0.22083035 -0.16838495 ... -0.05003127 -0.10744783
  -0.14581874]
 ...
 [-0.20827205 -0.19840749 -0.17784566 ... -0.14980653 -0.15974067
  -0.22102568]
 [-0.20828214 -0.19840953 -0.17784336 ... -0.14980948 -0.15975255
  -0.22104752]
 [-0.20829011 -0.19842252 -0.17783687 ... -0.14980274 -0.15976635
  -0.221065  ]]",gac
"[[ 0.8378274   0.2903915  -0.14278512 ... -0.36525297 -0.39300606
  -0.36793187]
 [ 0.86235046  0.34742942 -0.07042379 ... -0.39079496 -0.4253746
  -0.39129964]
 [ 0.9250665   0.2939993  -0.02043701 ... -0.3888018  -0.43493816
  -0.40759802]
 ...
 [-0.28975943 -0.25777146 -0.23059331 ... -0.41061616 -0.45968094
  -0.4749136 ]
 [-0.28976113 -0.2577697  -0.23059316 ... -0.41056886 -0.4597139
  -0.47491693]
 [-0.28976217 -0.2577745  -0.23059197 ... -0.41053623 -0.45965087
  -0.47490326]]",gel
"[[ 2.1870494e+00  7.7221364e-01 -1.9798583e-01 ...  2.5101241e-01
  -3.4923545e-01  2.5581394e-03]
 [ 2.4250338e+00  8.5778099e-01 -1.4809930e-01 ...  6.4719290e-02
  -2.8937837e-01 -3.0610172e-02]
 [ 2.6138918e+00  1.0576984e+00 -2.9050183e-01 ... -1.4222625e-01
  -4.3307507e-01 -2.5608757e-01]
 ...
 [-4.1107237e-01 -4.4471145e-01 -4.4172895e-01 ... -2.7561989e-01
  -4.7973478e-01 -6.2907994e-01]
 [-4.1108066e-01 -4.4472551e-01 -4.4172877e-01 ... -2.7563617e-01
  -4.7974032e-01 -6.2904733e-01]
 [-4.1108754e-01 -4.4472557e-01 -4.4173279e-01 ... -2.7562785e-01
  -4.7975054e-01 -6.2904137e-01]]",gel
"[[ 0.5265555   0.34930834  0.0483497  ... -0.07935019 -0.11283245
  -0.08169256]
 [ 0.22208348  0.03588068 -0.15860634 ... -0.1721741  -0.18430465
  -0.11735221]
 [ 0.17477363 -0.28418052 -0.04442392 ... -0.11558068 -0.18426235
  -0.12189019]
 ...
 [-0.30090597 -0.3136589  -0.30158183 ... -0.28906637 -0.2772942
  -0.31959945]
 [-0.30079255 -0.31356052 -0.30159122 ... -0.28909034 -0.2773691
  -0.3196008 ]
 [-0.30074513 -0.31354478 -0.3015713  ... -0.28911114 -0.27739805
  -0.31964335]]",gel
"[[ 1.595734    0.58640105 -0.19027175 ...  0.00817116  0.19603358
   1.3999585 ]
 [ 2.0474339   0.92045     0.18603991 ...  0.14561509  0.1971341
   1.2507992 ]
 [ 2.3801248   1.666328    0.2151578  ...  0.23776914  0.01600341
   1.0211592 ]
 ...
 [-0.30849355 -0.32419366 -0.28921583 ... -0.27371097 -0.26263344
  -0.2876062 ]
 [-0.30841604 -0.32413682 -0.28920215 ... -0.2737901  -0.26252055
  -0.28749883]
 [-0.3083572  -0.3240729  -0.28925294 ... -0.27379468 -0.26265493
  -0.2874997 ]]",gac
"[[20.12189    13.155127    1.9612639  ...  7.3014975   9.089656
  10.347137  ]
 [12.5719185   5.4224267   0.8470135  ...  3.4569213   4.2144685
   5.256676  ]
 [ 7.4805527   1.940543   -0.25227395 ... -0.1119285   0.03379347
   0.5731612 ]
 ...
 [-0.19027321 -0.35383615 -0.26972383 ... -0.22833599 -0.24438858
  -0.29465672]
 [-0.19024277 -0.35398245 -0.26973817 ... -0.22834025 -0.24436451
  -0.2946341 ]
 [-0.19027025 -0.35388517 -0.26974273 ... -0.22837134 -0.24439579
  -0.29463288]]",gac
"[[ 0.83589476  0.07714322 -0.37996083 ... -0.24795488 -0.31040773
  -0.17818236]
 [ 1.0130705   0.4374948  -0.03392586 ... -0.25136903 -0.27193502
  -0.08167823]
 [ 1.1515864   0.44450834  0.08843128 ... -0.0917611  -0.05420125
  -0.2301811 ]
 ...
 [-0.36477602 -0.39743295 -0.3948704  ... -0.2975241  -0.35648742
  -0.31704417]
 [-0.3651032  -0.39742452 -0.39520523 ... -0.2976056  -0.35638943
  -0.3171277 ]
 [-0.36508507 -0.39743277 -0.3953007  ... -0.2976493  -0.35638276
  -0.3170112 ]]",pia
"[[ 0.92818344  0.30826405 -0.1594455  ... -0.01245698  0.6335743
   3.8793635 ]
 [ 1.0188808   0.414033   -0.1218131  ... -0.04998084  0.98056424
   4.1153007 ]
 [ 1.1140577   0.54215735 -0.09093602 ... -0.12919153  0.98140377
   4.4984965 ]
 ...
 [-0.16479963 -0.17342159 -0.19990776 ... -0.19464515 -0.20300052
  -0.24661456]
 [-0.16480699 -0.17342755 -0.19990943 ... -0.19465351 -0.20316087
  -0.24661218]
 [-0.16481279 -0.17343135 -0.19991875 ... -0.19468044 -0.20308393
  -0.24665008]]",gac
"[[ 3.6197648   2.0814424  -0.15088865 ... -0.2086076   0.70842576
   3.2931986 ]
 [ 3.658706    2.0617688  -0.08186662 ... -0.20864213  0.6894501
   3.3122463 ]
 [ 3.9044952   2.2100785  -0.14994827 ... -0.16712539  0.7384609
   3.5992002 ]
 ...
 [-0.14833778 -0.165051   -0.16435924 ... -0.23947226 -0.2034037
  -0.25261998]
 [-0.1483746  -0.16503415 -0.16441679 ... -0.23953624 -0.20315312
  -0.2526079 ]
 [-0.14828992 -0.16486931 -0.16442956 ... -0.23939458 -0.2033787
  -0.25263378]]",pia
"[[ 2.3850076   1.0846367  -0.27310663 ... -0.49969557 -0.4853345
  -0.28255177]
 [ 2.342442    0.92849857 -0.35933098 ... -0.5004126  -0.5978226
  -0.28900528]
 [ 2.5838718   1.0663018  -0.17050043 ... -0.18703139 -0.4515423
  -0.1838772 ]
 ...
 [-0.46495506 -0.47009647 -0.48180896 ... -0.5709963  -0.6305809
  -0.6643617 ]
 [-0.46487412 -0.47005063 -0.4817414  ... -0.5707557  -0.63112634
  -0.66454357]
 [-0.46476892 -0.46988356 -0.48177585 ... -0.5706198  -0.6303832
  -0.6643817 ]]",gel
"[[ 3.3377535   2.740754    0.9711346  ... -0.7326377  -0.803684
  -0.6446331 ]
 [ 2.0875504   1.6395997   0.8533638  ... -0.69415015 -0.637035
  -0.6258314 ]
 [ 0.9916626   0.057291    1.1887228  ... -0.7759819  -0.5102009
  -0.66260386]
 ...
 [-0.23847733 -0.2866692  -0.37429067 ... -0.8858707  -0.8818437
  -0.8154596 ]
 [-0.23844893 -0.2866798  -0.37429675 ... -0.8863729  -0.88382876
  -0.81761116]
 [-0.23848231 -0.2867571  -0.37428337 ... -0.8864156  -0.88373023
  -0.81844735]]",gel
"[[-0.322974   -0.33154598 -0.40163955 ... -0.5557269  -0.83932006
   0.15254009]
 [-0.61803836 -0.3470444  -0.17383029 ... -0.73448867 -0.3201225
   0.45084476]
 [-0.27256602 -0.21590738 -0.17058752 ...  0.24197829 -0.09229548
   0.28965652]
 ...
 [-0.60490704 -0.6497368  -0.5264427  ... -0.8829487  -0.8551867
  -0.85041463]
 [-0.6053668  -0.6499917  -0.52650636 ... -0.88299274 -0.8568458
  -0.8512511 ]
 [-0.60536206 -0.6497658  -0.52650666 ... -0.8830841  -0.8564942
  -0.8519602 ]]",gel
"[[ 1.0046363   0.59349626 -0.1813471  ... -0.27724832 -0.14887005
   1.2462679 ]
 [ 0.9261075   0.0882182   0.21538427 ...  0.1672111   0.5279281
   0.81953466]
 [ 1.3398844   0.6417069   0.22078975 ...  0.50660706  0.19682065
   0.19900995]
 ...
 [-0.20025466 -0.25610477 -0.23274237 ... -0.4710516  -0.38590935
  -0.3281548 ]
 [-0.20025776 -0.25615138 -0.23279265 ... -0.47112292 -0.38590848
  -0.32813823]
 [-0.2003153  -0.25619775 -0.23285529 ... -0.47116563 -0.38581485
  -0.32785243]]",org
"[[ 0.05971488 -0.02892389 -0.3918279  ... -0.2106065   0.00775926
   0.9867245 ]
 [-0.17645188  0.01115086 -0.2916042  ... -0.09036254  0.16350196
   0.90164304]
 [-0.01688597 -0.1015211  -0.12851939 ... -0.04164678 -0.07395554
   0.7657596 ]
 ...
 [-0.26224032 -0.29567027 -0.41483632 ... -0.23273721 -0.22757225
  -0.24912138]
 [-0.26229572 -0.29571018 -0.41501158 ... -0.23264334 -0.22744183
  -0.24903147]
 [-0.26232514 -0.29569054 -0.4151546  ... -0.23263969 -0.22754885
  -0.24897897]]",pia
"[[-0.23204161  0.14651617 -0.15070538 ... -0.13621007 -0.3640833
   0.05608984]
 [ 0.36848754  0.61819726  0.7581787  ... -0.15781882 -0.05683203
  -0.17635417]
 [ 0.31380492  0.92126274  1.0520029  ... -0.30117503 -0.04623002
   0.2645205 ]
 ...
 [-0.20034948 -0.19791746 -0.19065434 ... -0.37594897 -0.43448663
  -0.45438358]
 [-0.2004343  -0.19785997 -0.19065443 ... -0.37592608 -0.4346194
  -0.454131  ]
 [-0.20045747 -0.19797334 -0.19067152 ... -0.37597346 -0.4344841
  -0.45397797]]",gel
"[[ 0.02028882 -0.21619554 -0.2526464  ... -0.29767832 -0.27161494
   0.60813916]
 [ 0.15030243 -0.12647457 -0.17706747 ... -0.25978082  0.04946517
   1.0682529 ]
 [ 0.5995779   0.27540147  0.11105575 ...  0.22214739  0.26543126
   2.9454618 ]
 ...
 [-0.32016414 -0.33450523 -0.30947822 ... -0.30594096 -0.31940222
  -0.42970777]
 [-0.32007802 -0.33446315 -0.30943704 ... -0.3059987  -0.31943038
  -0.42980865]
 [-0.31997636 -0.3343033  -0.309377   ... -0.306049   -0.3194169
  -0.4297879 ]]",gel
"[[ 1.7829368   0.8086874  -0.16480047 ... -0.18327984 -0.15882887
  -0.03540201]
 [ 1.8999867   0.9736225   0.00470645 ... -0.15092126 -0.1598723
  -0.04793999]
 [ 1.7321079   1.0588989   0.00623115 ... -0.07497931 -0.14438654
  -0.09275818]
 ...
 [-0.16599847 -0.18015096 -0.17081073 ... -0.23163429 -0.22310284
  -0.24547933]
 [-0.16599824 -0.18010627 -0.17083524 ... -0.2316391  -0.22308932
  -0.24544783]
 [-0.16597682 -0.18010594 -0.17085329 ... -0.23163845 -0.2230724
  -0.24542803]]",cel
"[[-0.13026738  0.43277502  0.93297744 ...  1.2752535   1.1045046
  -0.07669138]
 [ 0.6487347   0.6877655   0.24800709 ...  0.6096431   1.0863934
   0.90188575]
 [ 1.6989734   0.32092083 -0.41765884 ... -0.10913737  0.15810935
   1.5633173 ]
 ...
 [-0.28467754 -0.49512634 -0.5342707  ... -0.2654778  -0.2670946
  -0.26055264]
 [-0.28446707 -0.49522793 -0.53419626 ... -0.26552716 -0.26714876
  -0.26054472]
 [-0.28436467 -0.49493212 -0.53411466 ... -0.26551872 -0.26713407
  -0.26054546]]",gac
"[[ 1.986323    1.2624296  -0.11156674 ... -0.1368101  -0.1314952
  -0.10142907]
 [ 2.024389    1.153856   -0.1007007  ... -0.14781544 -0.1235205
  -0.16255729]
 [ 2.0316288   1.3222367  -0.11970069 ... -0.18657167 -0.09098653
  -0.10091864]
 ...
 [-0.25961655 -0.24780287 -0.26211688 ... -0.22954258 -0.19830224
  -0.17936854]
 [-0.25964627 -0.24772081 -0.26213387 ... -0.22954862 -0.19829695
  -0.1793366 ]
 [-0.25964206 -0.24778883 -0.26214966 ... -0.22955102 -0.19830313
  -0.1793776 ]]",pia
"[[-0.2820903  -0.35001934 -0.44203538 ... -0.6136105  -0.450113
   0.05636522]
 [-0.44338724 -0.38812605 -0.17405304 ... -0.53850424 -0.42120254
   0.23448882]
 [-0.29648757 -0.0796496  -0.3050268  ... -0.53420305 -0.03599723
   0.8325948 ]
 ...
 [-0.56495327 -0.6161367  -0.53686863 ... -0.6156865  -0.562505
  -0.50886005]
 [-0.56452286 -0.6153888  -0.5371115  ... -0.61577433 -0.56269974
  -0.50846833]
 [-0.5642187  -0.6155154  -0.53751236 ... -0.6160474  -0.5623759
  -0.5083105 ]]",gel
"[[ 0.98076737  0.38500214 -0.17846873 ... -0.24406196 -0.2002838
  -0.01071744]
 [ 0.885434    0.32505962 -0.18918316 ... -0.20942472 -0.2025112
   0.0866222 ]
 [ 0.9079719   0.24292251 -0.11932497 ...  0.3057519   0.37734294
   0.7216568 ]
 ...
 [-0.17811784 -0.20836337 -0.222564   ... -0.32886428 -0.24485898
  -0.23915908]
 [-0.17817613 -0.20843057 -0.22257037 ... -0.32866868 -0.24495444
  -0.23909976]
 [-0.17819019 -0.2083937  -0.22258747 ... -0.32890767 -0.24447498
  -0.23886658]]",pia
"[[ 1.1512697   0.388436   -0.32883728 ... -0.24892357 -0.07875005
   0.16999546]
 [ 1.2143041   0.43414393 -0.3372147  ... -0.21538374 -0.2700413
   0.12201998]
 [ 1.4962705   0.51239634 -0.21608578 ... -0.27472228 -0.09968824
   0.30608058]
 ...
 [-0.35573247 -0.38405305 -0.38673863 ... -0.32030317 -0.3310524
  -0.3879996 ]
 [-0.35581082 -0.38397163 -0.38675275 ... -0.32034355 -0.33098078
  -0.3878197 ]
 [-0.35572675 -0.3838739  -0.38685924 ... -0.32038078 -0.3309493
  -0.38775766]]",gel
"[[ 0.46732643  0.17462535 -0.10333278 ... -0.13947411  0.17268972
   0.52313364]
 [ 0.48003566  0.1810857  -0.10811733 ... -0.14611837  0.08107954
   0.46219403]
 [ 0.5173126   0.20091452 -0.09648455 ... -0.12286284  0.12239271
   0.2988267 ]
 ...
 [-0.19754535 -0.15424736 -0.11210052 ... -0.19893257 -0.28356028
  -0.38270932]
 [-0.19754395 -0.15424392 -0.11210012 ... -0.19889955 -0.28351516
  -0.3827008 ]
 [-0.19754687 -0.15425266 -0.11209743 ... -0.19888306 -0.28359306
  -0.3827079 ]]",gac
"[[-0.18263668 -0.03112361  0.30571562 ...  0.2318074  -0.2949686
   1.8242319 ]
 [ 0.20206158  0.75404745  1.555163   ... -0.11465733  0.8576823
   2.7834172 ]
 [ 1.3741432   1.1890004   1.1790727  ...  0.37010282  1.6642526
   3.3290699 ]
 ...
 [-0.37987667 -0.40145028 -0.41368273 ... -0.4191785  -0.40460712
  -0.431302  ]
 [-0.37983906 -0.40143457 -0.41375825 ... -0.41929615 -0.40455252
  -0.43130362]
 [-0.3800009  -0.4018148  -0.41393235 ... -0.4193486  -0.4045505
  -0.431263  ]]",gel
"[[ 0.258617    1.0765842   0.77873105 ...  0.16330248  0.04213725
   0.6321303 ]
 [-0.06806646  0.37609947  0.31690922 ... -0.03732173  0.38020208
   0.9519138 ]
 [ 0.12494397  0.27324986  0.69908565 ...  2.0474386   1.6473582
   1.5455408 ]
 ...
 [-0.4773298  -0.6273676  -0.5079149  ... -0.4143798  -0.39477637
  -0.34422293]
 [-0.47656912 -0.6262949  -0.50775605 ... -0.41464502 -0.3952001
  -0.3441921 ]
 [-0.47658285 -0.62738335 -0.50777584 ... -0.4146737  -0.39459005
  -0.3435018 ]]",voi
